,message,label_d,label_r,label_s,label_a,label_og,label_maj
4530,Did not receive the mailReg no: RA1511003010470,0,0,0,0,0,0
4531,Ma'am is this for us too?? It was circulated in one of the grps I am in,0,0,0,0,0,0
4532,If u dont receive mails contact me after u come to col,0,0,0,0,0,0
4533,mam we have already booked our tickets based on our convenience. How will we attend that event,0,0,0,0,0,0
4534,*Starts from 6th December 2017* is this a typing mistake,0,0,0,0,0,0
4535,Stud have to report on jan 2. No excuses,0,0,0,0,0,0
4536,We didn't know about any exam that would take place on the 2nd,0,0,0,0,0,0
4537,If we would have  known we would have planned accordingly,0,0,0,0,0,0
4538,make there r many like me who dont have connectivity on demand. There was no information prior to the winter vacation. How can we just suddenly change everything,0,0,0,0,0,0
4539,And the students who will be there on their intenship! What about those?,0,0,0,0,0,0
4540,"Ma'am, how can we be expected to change our reservations last minute? This should have been informed beforehand.",0,0,0,0,0,0
4541,Faculties also wont know everything beforehand. Yesterday only i got the message,0,0,0,0,0,0
4542,I think maam is subtly trying to say that there’s nothing she can do about it,0,0,0,0,0,0
4543,Reminder for Faculty selection for the upcoming 6th sem commences from 6pm today. Schedule in link: tinyurl.com/coursereg  O/o.Director (E&T),0,0,0,0,0,0
4544,"6 is for other branches, got it",0,0,0,0,0,0
4545,I am not the deciding authority. Before commenting know the other side also,0,0,0,0,0,0
4546,Also the test is scheduled on enrolment day. All stud must be physically present on that day. So nothing wrong in conducting test on jan 2.,0,0,0,0,0,0
4547,But ma'am some of us are interning also,0,0,0,0,0,0
4548,We won't be coming to college before 8 or 10,0,0,0,0,0,0
4549,Dir approved intern ship s are fine. But going for intern ships at the cost of working days is not fine. U cant blame any one,0,0,0,0,0,0
4550,So Maam in that case will we be able to enroll and join the programme after 8 or 10,0,0,0,0,0,0
4551,"If i r not able to choose faculty in g slot, leave that free and choose faculties for remaining slots. This is only for stud who have taken software engi in previous sem",0,0,0,0,0,0
4552,Maam but without choosing all the faculties it is not submitting,0,0,0,0,0,0
4553,yes mam it will say there are some inconsistencies,0,0,0,1,0,0
4554,Maam the preferred faculties are going away by the time the problem is remaining.,0,0,0,0,0,0
4555,Please report faculty selection prob in the grp,0,0,0,0,0,0
4556,I think all have opted their faculties.,0,0,0,0,0,0
4557,no maam the issue regarding the faculty selection hasn't been resolved yet,0,0,0,1,0,0
4558,"its still showing the same error : ""error occurred while executing on load script""",0,0,0,0,0,0
4559,Send yr reg no and issue,0,0,0,0,0,0
4560,"If the stud opted higher studies want to take placement classes, please give yr reg no in grp",0,0,0,0,0,0
4561,"Programming skill training for 3rd year students: Dear eLab Admin's, eLab will be opened up for current third year(CSE/IT/SWE) from 18th December 2017. The detailed action plan for the third years would be intimated from Director E&T in couple of days. In this regard, the current 3rd year faculty advisors of CSE/IT/SWE need to register as a ""Faculty"" in eLab Tool. The students will register under their respective ""Faculty advisor"" only. The registration link is as follows, WEBSITE_URL In the above link the faculty members has already registered as a student for practice purpose. So while registering this time, the faculty employee ID should be prefixed with department name For example for employee is as ""101010"" register as, CSE101010 IT101010 SWE101010 The Faculty registration will be opened till 16 - December - 2017 only. Students registration will begin from 18th December 2017",0,0,0,0,0,0
4562,"Ma'am this was forwarded in the other group, what's this?",0,0,0,0,0,0
4563,U may get msg tomo. Even if u don t get register,0,0,0,0,0,0
4564,Is there any specific time of registration?? eg 10 am,0,0,0,0,0,0
4565,maam any update about the faculty selection issue in academia?,0,0,0,0,0,0
4566,"425, 440, 449 are having issues in faculty selection. Any one else.?",0,0,0,0,0,0
4567,"It is 10 am, I think",0,0,0,0,0,0
4568,Ismei faculty selection ki tareh options Kaha khatam ho rahe hai jo sab pareshan ho?,0,0,0,0,0,0
4569,What all do we have to select?,0,0,0,0,0,0
4570,"C,c++,java and data structures only. Correct?",0,0,0,0,0,0
4571,"I think we have to select c, c++, Java and ds",0,0,0,0,0,0
4572,"Aur kuch to nahi na? Because the second PDF shows OS, matlab and all that and we have an os course this sem",0,0,0,0,0,0
4573,I guess woh sab College Start karne k baad enroll karna hota hai,0,0,0,0,0,0
4574,we have to enroll only for the 4 courses only. Correct?,0,0,0,0,0,0
4575,Let’s wait for  Ma’am to share the details. If we’re supposed to enroll in anything else,0,0,0,0,0,0
4576,Probably Design and Analysis of Algorithms,0,0,0,0,0,0
4577,Plus I don’t think there’s a deadline to applying or if there’s any loss if you don’t apply at the exact second the portal allows you to.,0,0,0,0,0,0
4578,And there’s a possibility that these subs are to be taken up by people opting for placements. Because all of us have already completed the lab work and everything in these 4 subjects,0,0,0,0,0,0
4579,"A guy in a plane stood up & shouted: “HIJACK!”All passengers got scaredFrom the other end of the plane, a guy shouted back “HI JOHN”. 😅😅😅",1,1,1,1,1,1
4580,Hi guys.I am so happy and proud of myself and I thought I should share with you!!!Today I saw myself on TV when I turned it off. 😅,1,1,1,1,1,1
4581,For yr issues and doubts comunicate in the grp.,0,0,0,0,0,0
4582,"Even u opt higher studies, please reg in elab",0,0,0,0,0,0
4583,Stud E lab registration will open by today 9.00 AM. Please register.,0,0,0,0,0,0
4584,Which all.courses we need to choose,0,0,0,0,0,0
4585,Ma’am what subject do we’ve to opt for?,0,0,0,0,0,0
4586,Mam what is your faculty id?,0,0,0,0,0,0
4587,in student registration its not asking for any of it,0,0,0,0,0,0
4588,After you login you have to request for course,0,0,0,0,0,0
4589,Sab kuch ho Gaya. Now it’s showing pending so till  when the request will be accepted ?,0,0,0,0,0,0
4590,Mam has to approve it I guess,0,0,0,0,0,0
4591,4 sub lene h ki iss sem waley bhi?,0,0,0,0,0,0
4592,4 subject hi choose karne h,0,0,0,0,0,0
4593,"C , cpp, java and ds",0,0,0,0,0,0
4594,"My Girlfriend broke up with me.She thinks that I am childish.So I calmed down, took a deep breath, went to her house, rang the doorbell and ran away.",1,1,1,1,1,1
4595,So should I wait for ma’am to accept it or what ?,0,0,0,0,0,0
4596,I’ll wait till I’m sure no one is getting errors,0,0,0,0,0,0
4597,My id : 101945 name Shreya,0,0,0,0,0,0
4598,421 mistakingly i rejected yr req in elab. Please do it once more,0,0,0,0,0,0
4599,Is it same as CSE101945 ?,0,0,0,0,0,0
4600,"I selected 101945FA, it still says pending",0,0,0,0,0,0
4601,When will you accept the course  request?,0,0,0,0,0,0
4602,"My Chinese friend got really sick one day and had to go to a hospital.I went to see him the next day.He just kept whispering “yang qi guan” over and over and then died.I was very sad and Googled his last message after the burial.Apparently, it means “You’re standing on my oxygen tube”.",1,1,1,1,1,1
4603,Did Ma'am accept for anyone yet?,0,0,0,0,0,0
4604,I think around 9:30 she accepted it,0,0,0,0,0,0
4605,I will accept the request in eve. I cant do now,0,0,0,0,0,0
4606,Ma’am but I’ve selected the other one. How to undo the action?,0,0,0,0,0,0
4607,Yes ma'am even I chose the other one,0,0,0,1,0,0
4608,101945FA is same or not ?,0,0,0,0,0,0
4609,No pa . Please select CSE101945,0,0,0,1,0,0
4610,"I am not able to select it again, what should i do ?",0,0,0,0,0,0
4611,Even i selected the other one that ends with FAWhat should I do,0,0,0,0,0,0
4612,"I chose the one without cse prefix in this one, how to redo it?",0,0,0,0,0,0
4613,If u don T receive mails u come and meet me,0,0,0,0,0,0
4614,I will again update the mail list.,0,0,0,0,0,0
4615,I will accept all yr req. But wait,0,0,0,0,0,0
4616,"Maam,i have already registered for the course without prefix,there ia no option to change",0,0,0,0,0,0
4617,I have rejected the requests that u have given in 101945FA . Stud who have given in the above id now request to CSE101945.,0,0,0,0,0,0
4618,I have accept the req given in CSE101945.,0,0,0,0,0,0
4619,Dont put pending status in grp. Once i get yr req i will accept,0,0,0,0,0,0
4620,Complete yr registration within eight o clock today,0,0,0,0,0,0
4621,Ma'am mine is not rejected I requested in 101945FA,0,0,0,0,0,0
4622,Ma’am I’ve sent the request please accept it Reg. RA1511003010433,0,0,0,0,0,0
4623,Ma’am I’ve sent the request please accept it Reg. RA1511003010454,0,0,0,0,0,0
4624,Madam data structure was not accepted . Please accept.,0,0,0,0,0,0
4625,I will accept yr request once i login. Dont expect every thing to happen as u wish,0,0,0,0,0,0
4626,Register to the id that i told,0,0,0,0,0,0
4627,Is there any option to change.,0,0,0,0,0,0
4628,I have accepted all req received till now.  Any further request  will be accepted tomo.eve,0,0,0,0,0,0
4629,Abe tum galat ID choose kiye ho,0,0,0,0,0,0
4630,Didn't Ma'am reject from that ID?,0,0,0,0,0,0
4631,Change yr e mail id and train,0,0,0,0,0,0
4632,will these 4 courses be graded?,0,0,0,0,0,0
4633,Or are these for placement training?,0,0,0,0,0,0
4634,I guess it's for the latter,0,0,0,0,0,0
4635,"Today was my first day entering a court.The judge shouted “Order, Order!!”I was so excited,So I shouted back “fried rice with chicken, five bottles of beer and a chilled glass of special ice mineral water.”I am now locked up in a dark room.I am sure they will bring my order soon.",1,1,1,1,1,1
4636,"Best 30 New Funny Jokes In English 2018 (Latest And Humor)Are you guys looking for some new funny jokes in English? If yes, you are in the right place. Laughter is the best medicine for your brain and body. A good joke lightens our burdens, inspires hopes, and connects you to others. Besides, a good joke can enhance the relationship and support both physical and emotional health.You might have come across some good jokes, but they might be old. Through this post I’m going to line up 30 of the best new funny jokes in English and some of them may make you laugh out loud. You may already know some of these jokes, but I’m sure that you will come across some completely new jokes. Alright without talking much, let’s see the best latest jokes in English.You May Like: 10+ Funny Conversation Between Two Friends After A Long TimeBest New Funny Jokes In English (Latest And Humor)Best 30 New Funny Jokes in EnglishMy girlfriend’s birthday is in two days.And she told me “Nothing would make me happier than a diamond ring”.So I bought her nothing!An airplane was about to crash.There were 4 passengers on board, but only 3 parachutes.The 1st passenger said “I am Stephen Curry, the best NBA basketball player. The Warriors and my millions of fans need me, and I can’t afford to die.” So he took the 1st pack and left the plane.The 2nd passenger, Donald Trump, said, “I am the newly-elected US President, and I am the smartest President in American history, so my people don’t want me to die.” He took the 2nd pack and jumped out of the plane.The 3rd passenger, the Pope, said to the 4th passenger, a 10-year-old schoolboy, “My son, I am old and don’t have many years left, you have more years ahead so I will sacrifice my life and let you have the last parachute.”The little boy said, “That’s okay, Your Holiness, there’s a parachute left for you.America’s smartest President took my schoolbag.”Difference between a beautiful night and a horror night.Beautiful night is,When you hug your teddy bear and sleep.Horror night is,When your teddy bear hugs you BACK.What is love?Love is our 7th sense that destroys all 6 senseAnd makes the person nonsense.Once all the engineering professors were sitting in one plane.Before the takeoff, one announcement came“This plane is made by your students”Then all professors stood up, ran and went outside.But the principal was sitting.One guy came and asked, “are you not afraid”?Then the principal replied“I trust my students very well and I am sure the plane won’t even start”.Best New Funny Jokes In English (Latest And Humor)Those who are single, Let’s sing this song together:Single bellsSingle bellsSingle all the wayOh what fun it is to watchthose couples fight all day. Yay…Today I saw two blind people fighting,then I shouted “I’m supporting the one with the knife”,they both ran away.8 p.m. I get an SMS from my girlfriend: Me or football?!11 p.m. I SMS my girlfriend: You of course.I was in 10th; she was in 10th.I was in 12th; she was in 12th.I got BSc; she got BScI was doing MSc; she got married.I was preparing for JRF; she’s the mother of 1 child.I got Ph.D.; she’s the mother of 2 children.I am doing Ph.D.; her daughter is in 1st standardI became doctorate; her daughter is in 10thI have joined job; her daughter has joined collegeAnd the greatest Irony!Today is my engagementAnd her daughter is my fiancée.A guy in a plane stood up & shouted: “HIJACK!”All passengers got scaredFrom the other end of the plane, a guy shouted back “HI JOHN”.Hi guys.I am so happy and proud of myself and I thought I should share with you!!!Today I saw myself on TV when I turned it off.My Girlfriend broke up with me.She thinks that I am childish.So I calmed down, took a deep breath, went to her house, rang the doorbell and ran away.My Chinese friend got really sick one day and had to go to a hospital.I went to see him the next day.He just kept whispering “yang qi guan” over and over and then died.I was very sad and Googled his last message after the burial.Apparently, it means “You’re standing on my oxygen tube”.You May Wish To Buy: 200 Fun and Unique Conversation Starters on Classic Playing CardsToday was my first day entering a court.The judge shouted “Order, Order!!”I was so excited,So I shouted back “fried rice with chicken, five bottles of beer and a chilled glass of special ice mineral water.”I am now locked up in a dark room.I am sure they will bring my order soon.Best New Funny Jokes In English (Latest And Humor)I was in a cab today and the cab driver said,“I love my job, I’m my own boss. Nobody tells me what to do.”Then I said, “Turn Left”.",1,1,1,1,1,1
